unitprice,area,year,direction,decoration,bedroom,hall,lavatory,storey,totalstorey,elevator,property,far,parkinglot,greening,fee,admdist,secdist,subway,school,business,amenity
28366,79.3,12,1,3,2,2,1,低层,6,0,1,1.1,400,0.49,1,嘉定,24365.98684,TRUE,TRUE,TRUE,TRUE
41485,68.7,21,1,3,2,1,1,低层,6,0,1,1.8,650,0.3,0.45,嘉定,41135.21429,TRUE,FALSE,FALSE,FALSE
37190,87.4,8,1,4,2,2,1,高层,11,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,FALSE,TRUE,TRUE,TRUE
41545,216.6,9,1,4,5,3,2,高层,18,1,1,1.4,452,0.4,1.55,嘉定,38609.41784,FALSE,FALSE,TRUE,TRUE
40875,86.9,9,1,2,2,2,1,低层,26,1,1,2.4,850,0.35,2,嘉定,37675.64255,TRUE,FALSE,TRUE,FALSE
43923,83.1,7,1,3,2,2,1,高层,16,1,1,1.4,360,0.35,2.8,嘉定,35369.30837,TRUE,FALSE,TRUE,TRUE
34508,147.8,5,1,4,3,2,2,低层,28,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,FALSE,TRUE,FALSE,FALSE
47459,101.1,4,1,4,3,2,1,中层,20,1,1,2.4,800,0.35,2.8,嘉定,37675.64255,TRUE,TRUE,TRUE,TRUE
39706,102,13,1,2,3,2,1,低层,11,1,1,1.2,100,0.38,0.6,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
50273,137.3,6,1,3,4,2,2,低层,17,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
38533,80.5,14,1,2,2,2,1,高层,6,0,0,2.5,560,0.4,0.6,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
35408,87.6,6,1,3,2,2,1,低层,27,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,FALSE,TRUE,TRUE,TRUE
38503,119.5,10,1,3,3,2,2,低层,13,1,1,1.8,800,0.35,1.12,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
49214,88.4,6,1,3,3,2,1,中层,18,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,TRUE,TRUE,TRUE
39340,119.5,11,1,3,3,2,2,低层,13,1,1,1.8,800,0.35,1.12,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
41904,85.9,4,1,3,2,2,1,低层,18,1,1,1.8,1035,0.35,2,嘉定,37675.64255,FALSE,TRUE,TRUE,FALSE
35257,78.9,11,1,2,2,2,1,低层,6,1,0,1.8,400,0.35,0.45,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
37532,102.6,11,1,1,3,2,1,低层,11,1,1,1.2,100,0.38,0.6,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
40061,46.2,20,1,3,1,1,1,低层,6,0,1,2.1,600,0.4,0.8,嘉定,41135.21429,TRUE,TRUE,TRUE,FALSE
42997,68.6,22,1,3,2,1,1,低层,6,0,0,2.8,300,0.38,0.6,嘉定,41135.21429,TRUE,FALSE,FALSE,FALSE
37403,88,6,1,3,2,2,1,中层,18,1,1,1.6,300,0.36,1.8,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
40316,58.3,11,1,1,1,2,1,低层,7,1,0,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
40254,74,11,1,1,2,2,0,中层,11,1,1,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
36072,149.7,7,1,4,3,2,2,中层,28,1,1,1.8,774,0.35,3.3,嘉定,42789.22055,FALSE,TRUE,TRUE,FALSE
32669,91.8,5,1,1,3,2,1,高层,18,1,1,2.1,1615,0.35,2.1,嘉定,30556.73016,TRUE,FALSE,TRUE,TRUE
40490,61.3,23,1,3,2,1,1,低层,6,0,1,1.8,670,0.2,0.3,嘉定,41135.21429,TRUE,FALSE,FALSE,FALSE
33367,98.9,24,1,1,2,2,1,低层,6,1,1,2.4,650,0.4,0.3,嘉定,41135.21429,TRUE,FALSE,FALSE,FALSE
37575,77.2,12,1,3,2,2,1,中层,6,0,1,1.8,400,0.35,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
42673,89.1,5,1,3,3,2,1,高层,18,1,1,1.8,1100,0.42,1,嘉定,37675.64255,TRUE,FALSE,TRUE,FALSE
36804,77.7,11,1,3,2,2,1,中层,6,1,0,2.8,400,0.4,1.4,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
42356,73.2,11,1,3,2,2,1,低层,7,1,1,1.8,200,0.35,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
34165,74.9,12,1,3,2,1,1,低层,7,1,0,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
35227,88,4,1,1,2,2,1,中层,11,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
38462,53.3,12,1,1,1,1,1,低层,6,0,1,1.8,400,0.35,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
36388,59.9,12,1,3,1,2,1,低层,7,1,1,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
43505,80.5,13,1,3,2,2,1,高层,6,0,0,2.5,560,0.4,0.6,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
36247,162.2,9,1,4,4,2,2,中层,21,1,1,1.6,300,0.36,1.8,嘉定,42789.22055,TRUE,FALSE,TRUE,FALSE
44129,92.9,4,1,3,2,2,1,高层,20,1,1,2.4,850,0.35,2,嘉定,37675.64255,TRUE,FALSE,TRUE,TRUE
35942,87.6,8,1,1,2,2,1,中层,29,1,1,2,647,0.35,1.67,嘉定,35369.30837,TRUE,FALSE,FALSE,TRUE
41053,95,18,1,2,3,2,1,中层,27,1,1,1.7,1604,0.4,2.2,嘉定,35369.30837,TRUE,FALSE,TRUE,TRUE
40077,72.4,11,1,3,2,2,1,中层,6,0,0,2.2,500,0.35,1.1,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
39939,91.4,9,1,3,3,1,1,高层,15,1,1,2.8,500,0.3,1.19,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
37500,96,20,1,2,2,1,1,中层,6,0,1,1.6,373,0.35,0.3,嘉定,41135.21429,TRUE,FALSE,TRUE,TRUE
33164,74.8,13,1,3,2,2,1,高层,13,1,1,2.3,710,0.4,1.55,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
49668,191.3,8,1,3,4,2,3,高层,18,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,TRUE,TRUE,FALSE
39638,89.6,8,1,3,2,1,1,低层,36,1,1,2.4,650,0.35,2.02,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
32105,84.4,7,1,3,2,2,1,高层,15,1,1,2.8,500,0.3,1.19,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
38346,66.5,20,1,3,2,1,1,低层,6,0,1,1.8,650,0.3,0.45,嘉定,41135.21429,TRUE,TRUE,TRUE,TRUE
37037,72.4,10,1,1,2,2,1,中层,6,0,1,2.2,500,0.35,1.1,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
36591,88.8,9,1,3,2,2,1,中层,14,1,1,1.2,150,0.45,1.2,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
40158,85.9,4,1,3,2,2,1,高层,18,1,1,1.8,1035,0.35,2,嘉定,37675.64255,TRUE,TRUE,TRUE,TRUE
39299,89.1,4,1,3,3,2,1,中层,18,1,1,1.8,1100,0.42,1,嘉定,37675.64255,TRUE,TRUE,TRUE,FALSE
44357,89.1,4,1,3,3,2,1,中层,18,1,1,1.8,1100,0.42,1,嘉定,37675.64255,TRUE,TRUE,TRUE,TRUE
44836,92.6,6,1,3,2,2,1,中层,13,1,1,2.4,100,0.35,1.2,嘉定,37675.64255,TRUE,FALSE,FALSE,FALSE
38004,72.4,11,1,4,2,2,1,中层,6,1,1,2.2,500,0.35,1.1,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
23151,82.1,22,1,2,2,2,1,中层,6,0,1,1.5,1072,0.36,0.8,嘉定,24365.98684,TRUE,TRUE,TRUE,TRUE
41899,93.1,11,1,3,2,2,1,低层,13,1,1,1.8,800,0.35,1.12,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
36551,87.6,7,1,3,2,2,1,低层,27,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,TRUE,FALSE,FALSE,FALSE
31124,91.9,3,1,1,3,2,1,中层,27,1,1,2.1,200,0.36,2,嘉定,24365.98684,TRUE,TRUE,TRUE,FALSE
35983,88.9,7,1,1,2,2,2,中层,27,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,FALSE,FALSE,FALSE,FALSE
38747,91.6,12,1,1,3,1,1,高层,7,1,0,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
23655,80.3,19,1,3,2,1,1,中层,6,1,1,1.8,800,0.4,0.85,嘉定,24365.98684,FALSE,FALSE,FALSE,FALSE
30230,87.7,4,1,3,3,2,1,低层,27,1,1,2.2,200,0.36,2.8,嘉定,24365.98684,TRUE,FALSE,TRUE,TRUE
47809,87.9,9,1,3,2,2,1,高层,11,1,1,1.1,800,0.47,2.85,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
48082,93.6,11,1,3,2,2,1,低层,14,1,1,1.8,300,0.39,1.5,嘉定,41135.21429,FALSE,FALSE,TRUE,TRUE
41815,81.3,4,1,3,2,2,1,高层,20,1,1,1.8,1035,0.35,2,嘉定,37675.64255,TRUE,TRUE,TRUE,FALSE
35244,79.7,10,1,1,2,2,1,低层,11,1,1,1.8,400,0.35,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
34403,95.3,12,1,2,3,2,1,中层,7,1,1,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,TRUE,FALSE,TRUE
29238,89.6,13,1,3,2,2,1,中层,6,0,1,1.2,500,0.44,2,嘉定,30556.73016,TRUE,TRUE,TRUE,TRUE
40449,89,16,1,3,2,2,1,高层,13,1,1,2.2,180,0.33,0.6,嘉定,41135.21429,TRUE,TRUE,TRUE,FALSE
28386,87.7,11,1,3,2,2,1,中层,11,1,1,1.1,400,0.49,1,嘉定,24365.98684,FALSE,TRUE,FALSE,FALSE
41354,181.4,8,1,4,4,2,2,高层,9,1,1,1.2,275,0.35,2.9,嘉定,35369.30837,TRUE,TRUE,TRUE,FALSE
25030,83.9,21,1,3,2,2,1,中层,6,1,1,2.1,61,0.34,0.7,嘉定,30556.73016,FALSE,FALSE,FALSE,FALSE
36456,90.5,7,1,3,3,2,1,中层,18,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,FALSE,TRUE
36585,82,10,1,1,2,2,1,高层,9,1,1,1.6,1680,0.4,1.65,嘉定,38609.41784,FALSE,TRUE,TRUE,TRUE
40853,84.5,5,1,3,2,2,1,高层,8,1,1,1.8,1100,0.42,1,嘉定,37675.64255,TRUE,FALSE,TRUE,FALSE
22851,126.9,13,1,3,3,2,2,低层,6,1,1,1.4,131,0.42,0.8,嘉定,24365.98684,TRUE,FALSE,TRUE,TRUE
25987,80.8,18,1,2,3,1,1,高层,6,0,1,2.1,180,0.35,0.92,嘉定,26363.17365,FALSE,TRUE,FALSE,FALSE
36422,83.7,14,1,3,2,2,1,中层,6,0,1,1.8,320,0.35,1.35,嘉定,38609.41784,FALSE,TRUE,FALSE,FALSE
36489,82.5,10,1,1,2,2,1,低层,17,1,1,1.6,1680,0.4,1.65,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
41626,82.9,8,1,3,2,2,1,高层,21,1,1,1.6,300,0.36,1.8,嘉定,42789.22055,FALSE,FALSE,TRUE,FALSE
34704,88.8,4,1,3,2,2,1,高层,18,1,1,1.9,620,0.4,1,嘉定,35369.30837,TRUE,TRUE,TRUE,FALSE
44096,76,5,1,4,1,2,1,高层,11,1,1,2,969,0.35,1.97,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
30282,87.5,5,1,3,3,2,1,中层,27,1,1,2.2,200,0.36,2.8,嘉定,24365.98684,TRUE,FALSE,TRUE,FALSE
39580,75.3,12,1,3,2,1,1,中层,11,1,1,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
26765,92.7,23,1,3,3,2,1,低层,6,1,1,1.4,100,0.35,0.8,嘉定,24365.98684,TRUE,TRUE,FALSE,FALSE
38594,84.2,10,1,3,2,2,1,中层,17,1,0,1.6,1680,0.4,1.65,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
35062,89.8,7,1,1,3,2,1,高层,27,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,TRUE,FALSE,FALSE,FALSE
40377,89.2,5,1,3,3,2,1,低层,18,1,1,1.8,1100,0.42,1,嘉定,37675.64255,TRUE,TRUE,TRUE,FALSE
39492,70.9,4,1,3,1,2,1,中层,22,1,1,1.8,1508,0.35,2,嘉定,37675.64255,TRUE,TRUE,TRUE,FALSE
44604,89.2,4,1,4,2,2,1,高层,20,1,1,2.4,850,0.35,2,嘉定,37675.64255,TRUE,FALSE,FALSE,FALSE
25765,64,22,1,3,2,1,1,中层,6,0,1,1.8,802,0.35,0.8,嘉定,24365.98684,TRUE,TRUE,TRUE,TRUE
39425,72.3,11,1,3,2,2,1,高层,6,0,1,2.2,500,0.35,1.1,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
38835,87.6,8,1,3,2,2,2,低层,25,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
34159,140.5,4,1,1,4,2,2,高层,22,1,1,2.1,324,0.35,2.1,嘉定,35369.30837,TRUE,FALSE,TRUE,TRUE
47111,127.4,9,1,3,3,2,2,中层,17,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
43902,82,3,1,3,2,2,1,高层,18,1,1,1.8,1035,0.35,2,嘉定,37675.64255,TRUE,TRUE,TRUE,FALSE
47226,84.7,7,1,3,2,2,1,高层,18,1,1,1.8,1800,0.45,2.5,嘉定,42789.22055,FALSE,TRUE,TRUE,TRUE
44495,87.7,7,1,3,3,2,1,中层,18,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
40254,74,11,1,1,2,2,0,中层,11,1,1,1.9,600,0.3,1.2,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
36204,68.5,29,1,1,1,2,1,高层,18,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,FALSE,FALSE,TRUE,TRUE
45101,88.7,7,1,3,3,2,1,中层,18,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
46684,93.2,11,1,1,3,2,1,中层,7,1,1,1.8,200,0.35,0.45,嘉定,38609.41784,FALSE,FALSE,TRUE,FALSE
38419,72.4,11,1,3,2,2,1,中层,6,0,0,2.2,500,0.35,1.1,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
39309,96.7,11,1,1,3,1,1,中层,11,1,1,2.2,500,0.35,1.1,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
48494,88.7,5,1,3,2,2,1,中层,20,1,1,2.4,800,0.35,2.8,嘉定,37675.64255,FALSE,FALSE,TRUE,TRUE
37243,77.3,7,1,2,2,1,1,中层,15,1,1,2.8,500,0.3,1.19,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
38210,91.6,21,1,3,2,2,1,中层,6,0,1,1.8,650,0.3,0.45,嘉定,41135.21429,TRUE,TRUE,TRUE,TRUE
28921,89.9,12,1,4,2,2,1,低层,6,0,1,1.5,1700,0.24,1.2,嘉定,26363.17365,FALSE,TRUE,TRUE,FALSE
26012,88.4,25,1,3,2,1,1,高层,6,0,1,1.5,1072,0.36,0.8,嘉定,24365.98684,FALSE,TRUE,FALSE,TRUE
43920,87.7,6,1,3,3,2,1,低层,18,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,FALSE
33064,81.7,10,1,3,2,2,1,中层,15,1,1,1.6,340,0.35,0.65,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
38965,92.4,11,1,3,2,2,1,低层,13,1,0,1.8,800,0.35,1.12,嘉定,38609.41784,FALSE,FALSE,TRUE,TRUE
29728,87.5,8,1,3,2,2,1,中层,11,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,FALSE,TRUE,TRUE,TRUE
40000,88,19,1,3,2,2,1,中层,17,1,1,2.7,1479,0.35,2.7,嘉定,35369.30837,TRUE,FALSE,FALSE,FALSE
40470,87.7,4,1,3,2,2,1,中层,16,1,1,1.8,1035,0.35,2,嘉定,37675.64255,TRUE,TRUE,TRUE,FALSE
43146,81.1,11,1,3,2,2,1,低层,15,1,1,1.6,286,0.4,0.56,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
34646,86.6,10,1,3,3,1,1,低层,27,1,1,1.6,300,0.36,1.8,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
54042,86.6,15,1,2,2,2,1,中层,6,1,1,1.8,120,0.35,1.5,嘉定,41135.21429,TRUE,FALSE,TRUE,FALSE
40531,135.7,10,1,4,3,2,2,低层,17,1,1,1.4,452,0.4,1.55,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
36928,81.2,3,1,3,2,2,1,低层,11,1,1,1.8,1035,0.35,2,嘉定,37675.64255,TRUE,TRUE,TRUE,TRUE
23810,84,22,1,2,2,1,1,低层,6,0,1,1.5,1072,0.36,0.8,嘉定,24365.98684,TRUE,TRUE,TRUE,TRUE
39304,89.1,4,1,3,3,2,1,低层,15,1,1,1.8,1100,0.42,1,嘉定,37675.64255,TRUE,TRUE,TRUE,TRUE
50090,94.8,13,1,3,2,2,1,中层,6,0,1,2.1,200,0.35,1.45,嘉定,41135.21429,TRUE,TRUE,TRUE,TRUE
30230,87.7,4,1,3,3,2,1,低层,25,1,1,2.2,200,0.36,2.8,嘉定,24365.98684,TRUE,TRUE,TRUE,TRUE
28837,107.5,14,1,3,2,2,1,低层,6,0,1,1.3,300,0.35,1,嘉定,26363.17365,FALSE,TRUE,FALSE,FALSE
28004,98.2,10,1,3,3,1,2,低层,18,1,1,1.3,300,0.35,1,嘉定,26363.17365,TRUE,FALSE,TRUE,TRUE
29174,89.1,3,1,3,2,1,1,高层,12,1,1,2.1,100,0.34,1.25,嘉定,37675.64255,TRUE,FALSE,FALSE,TRUE
29039,91.6,7,1,3,2,2,1,低层,18,1,1,1.7,410,0.35,4.5,嘉定,26363.17365,FALSE,TRUE,TRUE,FALSE
39249,58.6,19,1,3,2,1,1,中层,6,1,1,1.6,400,0.4,0.45,嘉定,41135.21429,TRUE,FALSE,TRUE,FALSE
35662,88.3,9,1,1,3,2,2,中层,29,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
28409,70.4,19,1,3,2,2,1,高层,6,1,1,1.8,802,0.35,0.8,嘉定,24365.98684,FALSE,TRUE,TRUE,TRUE
42369,101.5,11,1,3,3,2,2,低层,11,1,0,1.8,400,0.35,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
42652,56.3,23,1,2,2,1,1,低层,6,0,1,1.8,670,0.2,0.3,嘉定,41135.21429,FALSE,FALSE,TRUE,TRUE
33146,89,3,1,3,3,2,2,中层,16,1,1,2.7,1479,0.35,2.7,嘉定,35369.30837,FALSE,FALSE,FALSE,FALSE
41176,102,13,1,1,3,2,1,低层,11,1,1,1.2,100,0.38,0.6,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
36188,91.2,7,1,3,2,2,1,高层,30,1,1,1.8,774,0.35,3.3,嘉定,42789.22055,TRUE,TRUE,TRUE,TRUE
33523,68.6,21,1,3,2,1,1,低层,6,0,1,2.8,300,0.38,0.6,嘉定,41135.21429,FALSE,FALSE,FALSE,FALSE
39516,62,19,1,2,2,1,1,中层,6,0,1,2.8,300,0.38,0.6,嘉定,41135.21429,FALSE,FALSE,TRUE,FALSE
34444,72,22,1,3,2,1,1,中层,6,1,1,1.6,300,0.2,0.5,嘉定,37675.64255,TRUE,FALSE,TRUE,TRUE
38420,74.2,12,1,1,2,1,1,中层,6,0,0,1.2,200,0.4,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
26018,88.4,17,1,3,2,2,1,低层,6,1,1,2.1,500,0.34,1.2,嘉定,26363.17365,FALSE,TRUE,TRUE,TRUE
47101,84.5,7,1,3,2,2,1,中层,18,1,1,1.8,1800,0.45,2.5,嘉定,42789.22055,FALSE,FALSE,TRUE,FALSE
23151,82.1,22,1,3,2,1,1,中层,6,0,1,1.5,1072,0.36,0.8,嘉定,24365.98684,FALSE,TRUE,FALSE,TRUE
37189,80.7,13,1,3,2,2,1,高层,6,0,0,2.5,560,0.4,0.6,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
33333,90,1,1,4,3,2,1,高层,16,1,1,2.7,1479,0.35,2.7,嘉定,35369.30837,TRUE,FALSE,TRUE,FALSE
24407,88.1,18,1,3,3,1,1,高层,6,0,1,1.8,1000,0.36,0.9,嘉定,26363.17365,TRUE,TRUE,TRUE,FALSE
41968,99.6,5,1,3,3,2,1,中层,20,1,1,2.4,800,0.35,2.8,嘉定,37675.64255,TRUE,TRUE,TRUE,TRUE
37816,84.6,10,1,3,2,2,1,中层,14,1,1,1.6,1000,0.35,2,嘉定,37675.64255,FALSE,TRUE,TRUE,TRUE
38084,81.4,6,1,3,2,2,1,高层,18,1,1,2,100,0.35,1,嘉定,35369.30837,TRUE,TRUE,FALSE,FALSE
29140,87.5,4,1,3,3,2,1,低层,22,1,1,2.2,200,0.36,2.8,嘉定,24365.98684,TRUE,FALSE,TRUE,TRUE
31998,96.9,4,1,2,3,2,1,低层,18,1,1,2.5,600,0.35,2.7,嘉定,35369.30837,TRUE,FALSE,TRUE,FALSE
46970,88.8,4,1,3,2,2,1,中层,26,1,1,1.8,1508,0.35,2,嘉定,37675.64255,FALSE,TRUE,TRUE,FALSE
21875,80,18,0,2,2,2,1,高层,6,0,1,1.8,633,0.4,0.6,嘉定,26363.17365,FALSE,FALSE,TRUE,FALSE
25966,82.8,19,1,3,2,2,1,高层,6,0,1,1.4,100,0.35,0.8,嘉定,24365.98684,TRUE,TRUE,TRUE,TRUE
30345,87.7,4,1,3,2,2,1,高层,27,1,1,2.2,200,0.36,2.8,嘉定,24365.98684,TRUE,FALSE,FALSE,FALSE
27391,84.7,18,1,3,2,2,1,中层,6,0,1,2.1,500,0.34,1.2,嘉定,26363.17365,FALSE,TRUE,TRUE,TRUE
41308,84.7,7,1,3,2,2,1,中层,18,1,1,1.8,1800,0.45,2.5,嘉定,42789.22055,TRUE,TRUE,TRUE,TRUE
38818,89.7,29,1,2,3,2,1,中层,29,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,TRUE,FALSE,FALSE,TRUE
42026,89.2,6,1,3,3,2,1,中层,22,1,1,0.6,200,0.45,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,TRUE
35776,97.8,5,1,3,2,2,1,低层,27,1,1,1.4,360,0.35,2.8,嘉定,35369.30837,FALSE,FALSE,TRUE,TRUE
39374,92.7,6,1,3,2,2,1,高层,13,1,1,2.4,100,0.35,1.2,嘉定,37675.64255,TRUE,FALSE,FALSE,FALSE
41526,89.1,5,1,3,3,2,1,高层,12,1,1,1.6,885,0.35,2.68,嘉定,38609.41784,TRUE,TRUE,TRUE,TRUE
35471,89.7,7,1,2,3,2,1,中层,29,1,1,1.9,660,0.5,2.4,嘉定,35369.30837,TRUE,FALSE,FALSE,FALSE
37486,138.7,7,1,3,4,2,2,低层,8,1,1,1.7,1604,0.4,2.2,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
38980,94.9,9,1,3,2,2,1,中层,6,0,0,1.4,452,0.4,1.55,嘉定,38609.41784,FALSE,FALSE,TRUE,TRUE
28366,79.3,12,1,3,2,2,1,低层,6,0,1,1.1,400,0.49,1,嘉定,24365.98684,FALSE,TRUE,FALSE,FALSE
41322,85.9,4,1,3,2,2,1,高层,21,1,1,1.8,1035,0.35,2,嘉定,37675.64255,FALSE,TRUE,FALSE,TRUE
35868,125.5,9,1,3,3,2,2,高层,13,1,0,1.6,340,0.35,0.65,嘉定,38609.41784,TRUE,FALSE,TRUE,FALSE
29728,87.5,6,1,3,2,2,1,中层,11,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,FALSE,FALSE,TRUE,TRUE
37500,96,20,1,2,2,1,1,中层,6,0,1,1.6,373,0.35,0.3,嘉定,41135.21429,TRUE,FALSE,TRUE,TRUE
30641,91.4,9,1,3,3,1,1,高层,17,1,1,1.8,1000,0.4,1,嘉定,24365.98684,TRUE,FALSE,TRUE,TRUE
41432,86.9,7,1,3,2,2,1,高层,27,1,1,1.5,400,0.35,2.5,嘉定,42789.22055,FALSE,TRUE,TRUE,FALSE
40378,86.7,9,1,3,2,2,1,低层,24,1,1,1.5,400,0.35,2.5,嘉定,42789.22055,FALSE,FALSE,TRUE,FALSE
43615,72.9,11,1,3,2,2,1,中层,7,1,1,1.8,200,0.35,0.45,嘉定,38609.41784,TRUE,FALSE,TRUE,TRUE
42075,86.8,9,1,2,2,2,1,高层,27,1,1,1.5,400,0.35,2.5,嘉定,42789.22055,FALSE,FALSE,TRUE,FALSE
34270,89,6,1,1,2,1,1,高层,18,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,TRUE,TRUE,FALSE,TRUE
35796,91.6,7,1,3,2,2,1,低层,18,1,1,2,600,0.35,2.1,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
38071,86.7,7,1,3,2,2,1,中层,21,1,1,1.5,400,0.35,2.5,嘉定,42789.22055,TRUE,TRUE,TRUE,FALSE
41449,74.7,13,1,3,2,2,1,低层,6,0,0,2.5,500,0.3,1,嘉定,38609.41784,TRUE,TRUE,FALSE,FALSE
40504,88.9,5,1,3,2,2,1,低层,21,1,1,1.6,300,0.35,0.8,嘉定,35369.30837,TRUE,FALSE,TRUE,TRUE
39832,87.9,9,1,3,2,2,1,低层,18,1,1,1.5,400,0.35,2.5,嘉定,42789.22055,TRUE,FALSE,TRUE,FALSE
35748,64.3,22,1,3,2,1,1,高层,6,1,1,2.4,650,0.4,0.3,嘉定,41135.21429,TRUE,FALSE,TRUE,FALSE
33094,89.1,4,1,1,3,2,2,中层,18,1,1,1.6,200,0.35,1,嘉定,35369.30837,FALSE,FALSE,FALSE,TRUE
34270,178,14,1,1,2,1,1,低层,26,1,1,1.8,2112,0.35,1.7,嘉定,35369.30837,FALSE,FALSE,TRUE,FALSE
31765,51,19,1,3,1,1,1,中层,6,0,1,1.8,100,0.35,0.6,嘉定,38609.41784,TRUE,FALSE,FALSE,FALSE
32915,145.8,5,1,1,4,2,2,高层,22,1,1,2.1,324,0.35,2.1,嘉定,35369.30837,TRUE,FALSE,FALSE,TRUE
42278,80.4,13,1,2,2,2,1,高层,6,0,1,2.5,560,0.4,0.6,嘉定,38609.41784,TRUE,FALSE,FALSE,FALSE
40909,88,8,1,3,2,2,1,高层,29,1,1,1.6,300,0.35,0.8,嘉定,35369.30837,TRUE,TRUE,TRUE,TRUE
28409,70.4,19,1,3,2,2,1,高层,6,1,1,1.8,802,0.35,0.8,嘉定,24365.98684,FALSE,TRUE,TRUE,TRUE
38985,55.2,23,1,3,1,2,1,低层,6,0,1,1.8,670,0.2,0.3,嘉定,41135.21429,TRUE,FALSE,TRUE,FALSE
