"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"送50万车位，低于市价50万急售，电梯小高层，小区中间位置","https://shanghai.anjuke.com/prop/view/A1602314459?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1917&kwtype=filter&now_time=1552826508",70385,119.1,15,"南北","精装修","普通住宅",2,2,1,"中层",12,"有","商品房","河滨围城",2.6,NA,0.5,0.6,"普陀","长寿","澳门路288弄1-24号",FALSE,TRUE,TRUE,"1、户型介绍：板式户型,两个房间都带飘窗,餐厅和客厅分开,客厅带前后双阳台南向看小区绿化北向看苏州河景,通风采光非常好,前面间距大,采光不受任何影响,两个卫生间,厨房也是大窗户2.看房方式：目前是叔叔阿姨自住，看房只要提前预约都非常方便3.产权介绍：满五年唯一(节省了2%的个人所得税)，产权3人有户口3人,可以正常迁出,无抵押,无贷款,产权清晰","特色
                                            【小区户型】小区主要户型为89平，96平，120平的两房。138平，146平的三房
                                                            
                    
                    
                                            【附近学校】小区对口全国排名26位的江宁小学，九年一贯制，师资力量雄厚
                    
                    
                                            【其他描述】校区开发商是上海围城置业，物业公司是上海高力国际物业有限公司，物业费为1.6元/平方米/月
                    
                "
"两房朝南,夜观苏州河美景,夜色撩人,闹中取静,近环球港,","https://shanghai.anjuke.com/prop/view/A1596775984?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1918&kwtype=filter&now_time=1552826508",60205,71.1,22,"南","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","康泰公寓",NA,NA,0.3,0.8,"普陀","武宁","石湾路7弄",TRUE,TRUE,TRUE,"【户型结构】：2房1厅1卫，两房朝南，厅朝南，厨卫全明双阳台，【采光通风】：厨房间卫生间全明户型，前后无遮挡，采光充足，【产权状况】：产权人2个人，夫妻，无贷款无抵押、产权清晰、户口可随时迁走。【装修情况】：自住装修，家具全是宜家购买，业主自己精心设计装修，装修费80万！","特色
                                            【小区户型】小区有多层和两幢高层电梯房，多层大多为一梯两户户型，总高7楼。电梯为两梯6户总高18楼，
                                                                【小区设施】小区南面有500平左右的中心花园，中心花园旁边就是健身器材，儿童的滑滑梯，老人带着小朋友都会在那玩
                                        
                                            【生活配套】小区出门200米，是普陀标志性建筑，环球港大型购物商场，出门小区800米有龙之梦购物广场。
                    
                                            【轨道交通】小区出门100米有公交站台，出小区门250米有地铁3号线4号线13号线，金沙江路地铁站。
                    
                                            【附近学校】小区东门出口就是华东师范大学附属双语小学，是普陀第二梯队小学，师资力量雄厚。
                    
                    
                    
                "
"680W各付带车位，板式南北通，人车分流买进价430W，急售","https://shanghai.anjuke.com/prop/view/A1608883698?from=filter-saleMetro&spread=filtersearch_p&region_ids=10&position=1919&kwtype=filter&now_time=1552826508",66667,102,14,"南北","豪华装修","普通住宅",2,2,1,"高层",11,"有","商品房","上海苏堤春晓名苑",NA,400,0.4,2.5,"普陀","长寿","长寿路800弄",TRUE,FALSE,TRUE,"【卖点】小区主打经典好户型，南北朝向,通风通透性好，布局十分合理，没有任何浪费面积，公摊特别小，利用率非常高。房子通风性能非常好，房屋内就能保持新鲜的空气；楼间距也很大，采光特别棒。","特色
                                            【小区户型】小区共23栋楼，小户型的一房只有21号楼是有的，房型以朝南，南北通户型为主！
                                                                                    【房屋品质】小区是05年品质小区，是上海农口万盟房地产有限公司开发商建造的，物业费在两元左右一平，人车分流小区！
                    
                    
                                            【轨道交通】小区出门左拐100米就是13号武宁路地铁1号口
                    
                    
                    
                    
                "
"一楼带花园，精装南北通两房，户型正，通风好，位置安静，环境好","https://shanghai.anjuke.com/prop/view/A1615721936?from=filter-saleMetro&spread=filtersearch_p&region_ids=10&position=1920&kwtype=filter&now_time=1552826508",48548,104,16,"南北","精装修","普通住宅",2,2,1,"低层",66,"有","商品房","天赐苑",2.4,150,0.3,0.7,"普陀","真如","石泉路415弄",TRUE,FALSE,TRUE,"★【该网络房源已通过安居客官方核验，真实有效】★《户型介绍》：2房2厅1卫。主卧朝南带阳台、次卧朝南飘窗、厅南北通带双阳台，厨卫全明户型，小区中心位置，带车位，一楼送30平米的花园！★《房源面积》：104.02平米，得.房.率在85%到90%，设计理念好，不会感到浪费或者压抑。★《采光布局》：高区采光不挡，通风性好。周边绿化多，环境好。★《装修详情》：豪华装修，业主自住，保养得很好！★《交通配套》：近地铁镇坪路地铁站3、4、7号线！边上还有14号线待建！近我格商业广场！出门*西康路菜市场，集、吃、住、娱乐一体商业铂金地段！","特色
                                            【小区户型】小区多层1999年竣工，电梯房2002年竣工，两房100平米，三房120平米，两房为热门户型
                                                            
                    
                                            【轨道交通】步行400米枫桥路地铁11号线，出小区门步行100米公交车站台
                    
                    
                    
                    
                "
"送天井 精装修的大一房 户口未用 2年前的婚房装修 置换2房","https://shanghai.anjuke.com/prop/view/A1610647918?from=filter&spread=filtersearch_p&region_ids=10&position=1921&kwtype=filter&now_time=1552826625",53407,45.5,22,"南","精装修","普通住宅",1,1,1,"低层",6,"无","商品房","梅川一街坊",2.5,NA,0.32,0.5,"普陀","长风","梅岭北路1101弄,梅川路800弄,大渡河路1400弄...",FALSE,TRUE,FALSE,"1.房屋特点：①面积：45.5平米（1房1厅1卫，南北通透，全明户型）②价格243万到手价。③总高6楼的1楼，位置安静，出入方便。④产权清晰，无抵押，无贷款，学校名额未用！⑤房屋天井，使用面积非常大，先到先得！","特色
                                            【小区户型】小区多为总高6楼的多层 以一房40-48平，两房53-60平左右的小两房，三房73-78平为主
                                                            
                    
                    
                                            【附近学校】小区自带梅川幼儿园，对口新普陀小学（区重点），直升梅陇中学（市重点），师资力量雄厚。
                    
                    
                    
                "
"桃浦六村绿春苑  两房一厅 送采光天井  双南户型","https://shanghai.anjuke.com/prop/view/A1612503451?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1922&kwtype=filter&now_time=1552826625",36313,53.7,24,"南","精装修","普通住宅",2,1,1,"低层",6,"无","其他","桃浦六村绿春苑",1.8,750,0.3,6,"普陀","桃浦","雪松路392弄",FALSE,FALSE,TRUE,"启轩地产幸福之选选择家!选择专家!你我同行我们的服务会更好！户型正气朝南户型如此性价比的房子仅此一套在卖全明户型对装修要求不大可拎包入住采光充足一楼间距很大无遮挡采光非常棒！","特色
                                            【小区户型】小区主力户型42平的一房一厅。两房为54平至64平，小区总高为6楼，户数大多为一梯4户
                                                            
                                            【生活配套】小区大门空西边50米是世纪华联超市
                    
                    
                    
                    
                    
                "
"秋月枫舍 南北通户型  老业主委托 诚意急卖!","https://shanghai.anjuke.com/prop/view/A1607267308?from=filter-saleMetro&spread=filtersearch_p&region_ids=10&position=1923&kwtype=filter&now_time=1552826625",60773,90.5,16,"南北","精装修","普通住宅",2,2,1,"高层",26,"有","商品房","秋月枫舍(一期)",3.1,236,0.41,1.65,"普陀","光新","镇坪路177弄",TRUE,TRUE,FALSE,"【房屋】居家装修，2房2厅1卫，南北双阳台，厨卫全明，房型正气，采光充足，对口‘中北一小名校’，一梯两户，小高层，干净清爽，不靠马路，闹中取静；居家者的理想选择；业主诚心出售，产区清晰，价格看中可谈。【位置】小区位于中山北路镇坪路，内环沿线，交通方便，小区环境好，成熟社区，居住环境佳，自住率高，闹中取静，安静舒适。【税费】满五年唯一。","特色
                                                            
                    
                                            【轨道交通】步行500米到镇坪路3/4/7号线出行非常方便小区门口300米公交车
                    
                                            【附近学校】对口中北一小 学校步行200米可直接从小区后门进入学校
                    
                    
                    
                "
"内环内低总价，近34号线地铁站，周边配套齐全，交通便捷近。","https://shanghai.anjuke.com/prop/view/A1612050069?from=filter&spread=filtersearch_p&region_ids=10&position=1924&kwtype=filter&now_time=1552826625",47606,36.8,31,"南","简单装修","普通住宅",1,1,1,"低层",6,"无","商品房","交通路1461弄小区",1.6,35,0.3,0.5,"普陀","中远两湾城","交通路1461弄",TRUE,TRUE,TRUE,"房层好，房型正气，周边配套齐全，交通便捷一室一厅一卫，建筑面积为24.29平米，周边有博士娃幼儿园,新黄浦实验学校,上海琴童教育中心,新黄浦实验中学,信立城培训中心,上海市骊山学校宜川中学分校,上海市普陀区长江职业进修学校,上海国际交流进修学院，129路,140路,216路,517路,706路,743路,744路,859路公交。","特色
                                            【小区户型】小区主要是一梯两户跟一梯四户居多，小户型居多，比较容易成交
                                                            
                    
                    
                    
                                            【居民素质】小区本地人居多，多为叔叔阿姨，邻里关系比较和睦,其中60%是自住，其余的是出租的
                    
                    
                "
"8000平天然湖 景观房 房东置换浦东的一手房现在低 价急售","https://shanghai.anjuke.com/prop/view/A1606121325?from=filter&spread=filtersearch_p&region_ids=10&position=1925&kwtype=filter&now_time=1552826625",58254,81.5,11,"南北","精装修","普通住宅",2,2,1,"中层",11,"有","商品房","金沙雅苑滨湖世家",1.9,400,0.4,1,"普陀","长征","清峪路368弄",TRUE,FALSE,FALSE,"【房型介绍】主卧朝南、次卧朝北，全明户型，采光通风俱佳，小区中心花园位置，安静优雅【装修情况】房子是房东的自住装修，总体保养不错，可以拎包入住。【税费情况】这套房子满五年且家庭唯一住房，可以节省一大笔费用。【售房动机】业主属于置换房屋，已经看中合适的房子并且下了定金，急卖房交首付。","特色
                                            【小区户型】小区为小高层和高层，一房65平左右，两房80~110平，三房120~140平，200平的是复式4房
                                                            
                    
                                            【轨道交通】距离13号线祁连山南路地铁站300米
                    
                    
                    
                    
                "
"南北通朝南带天井老人搬养老院了，满五*朝春*","https://shanghai.anjuke.com/prop/view/A1608586193?from=filter-salesxq&spread=filtersearch_p&region_ids=10&position=1926&kwtype=filter&now_time=1552826625",47995,35.4,27,"南","精装修","普通住宅",1,1,1,"低层",6,"无","公房","曹杨二村",1.8,20,0.3,1.4,"普陀","曹杨","曹杨路1107弄",TRUE,TRUE,TRUE,"感谢光临上海易轩地产E-XUANREALESTATE————*经理：吴晓峰的网上店铺本人从事房多年，公司有大量好房源，欢迎进入我的店铺查看，欢迎随时电话咨询，相信我的，为您置业安家保驾护航。","特色
                                            【小区户型】小区多为小户型，大多为一梯四户，少数一梯六户到八户，共213幢楼，5000户左右。
                                                            
                                            【生活配套】周边配套成熟，中内环，交通便利。距普陀医院100米，浦发银行，邮政银行，建设银行400m距离
                    
                                            【轨道交通】距11号线枫桥路地铁站300米距离，小区门口30米就是公交站点，直达长寿路
                    
                                            【附近学校】小区对口朝春中心小学，为区重点小学，曹杨第三幼儿园。
                    
                                            【居民素质】多为老人居住，租户较多，人流量大。
                    
                    
                "
"房东着急卖 飞机景观中区大三房 价 值50万产权车位满五税少","https://shanghai.anjuke.com/prop/view/A1605926573?from=filter&spread=filtersearch_p&region_ids=10&position=1927&kwtype=filter&now_time=1552826625",68293,92.3,14,"南北","精装修","普通住宅",2,2,1,"高层",28,"有","商品房","逸流公寓",2.5,720,0.45,2,"普陀","武宁","普雄路29弄",TRUE,FALSE,TRUE,"房屋介绍：户型是三房两厅两卫，客厅和餐厅南北通透，客厅朝南的阳台有10平。两个卧室朝南，主卧带套内卫浴和衣帽间，次卧朝北，书房朝北，厨房朝北外带一个北阳台，全明户型，经典构造，此户型是本小区樶好的户型！房子是自住装修，若是对装修没有太大的要求，此房非常适合您。","特色
                                            【小区户型】热门户型111平米南北两房，92平米全南两房，133平米南北三房，楼间距50米
                                                            
                                            【生活配套】步行50米我格广场，200米家乐福，100米联华超市
                    
                                            【轨道交通】步行700米13号线武宁路站，1000米3-4-11号线曹杨路站，1100米隆德路地铁11-13号线
                    
                    
                    
                    
                "
"板式南北通三房 小区花园位置 全送 房东降价急售 急 急","https://shanghai.anjuke.com/prop/view/A1606232867?from=filter&spread=filtersearch_p&region_ids=10&position=1928&kwtype=filter&now_time=1552826625",55147,108.8,18,"南","精装修","普通住宅",3,2,2,"低层",6,"有","商品房","祥和家园",2.1,NA,0.39,1,"普陀","长征","真光路1433弄,梅川路1500弄",FALSE,FALSE,TRUE,"推荐理由：1、房型：3房2厅2卫，主卧次卧朝南，小房间厨卫朝北全明，南北户型。2、装修：婚房装修，保养干净清爽，简洁大方，可以拎包入住。3、产权：满五税少，产权人2个，2人，可迁走。4、位置：该房屋位置好，不靠近马路不临街，适合居住。","特色
                                            【小区户型】小区以多层房和电梯房为主，面积在70-100是两房101-128是三房。
                                                            
                                            【生活配套】小区门口就是中环百联商场，150米到迪卡侬，麦德龙，生活设施齐全
                    
                    
                    
                    
                    
                "
"一手动迁，满五年少税，正规成熟小区，对口新长征中小学，急售！","https://shanghai.anjuke.com/prop/view/A1609587248?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1929&kwtype=filter&now_time=1552826625",47500,80,21,"南","精装修","普通住宅",3,1,1,"中层",6,"无","商品房","新长征花苑二街坊",NA,400,0.35,0.5,"普陀","长征","清峪路81弄",TRUE,TRUE,FALSE,"【户型朝向】：三房一厅一卫，主卧朝南带阳台，次卧朝南，客卧朝北。厅南北通，厨卫全明户型。【房源面积】：80平米，一梯两户，房型方正，公摊比较少。【采光视野】：小区中心位置，正看小区中心花园，采光不挡。【装修情况】：房东自住，精装修，花了30多万，保养的非常好，家具家电，基本都可以赠送，可以拎包入住","特色
                                                                【小区设施】楼下花园，121号楼旁边位于小区中心位置，小区自带1000平左右的 中心花园
                                        
                    
                                            【轨道交通】13号线祁连山南路地铁站，离小区1000米，门口有756公交车站，2站中环百联，3站金沙江路环球港
                    
                                            【附近学校】入读长征小学，小学离小区仅500米的路程，属于民办学校，学费为6000元/月，日托费600元/月
                    
                    
                    
                "
"两南一北南北通高品质小区总价低值得的三房","https://shanghai.anjuke.com/prop/view/A1605946028?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1930&kwtype=filter&now_time=1552826625",53850,124.4,20,"南","简单装修","普通住宅",3,2,2,"低层",6,"无","商品房","西部名都花园",NA,450,0.45,1,"普陀","甘泉宜川","志丹路155号",TRUE,TRUE,TRUE,"房源标签地铁售房详情业主诚心出售，因工作调动（*上学，照顾老人等）原因现将房产诚意出售税费解析1.此房是业主当时全款从开发商直接购买，个人单独产权，无抵押，无贷款，产权清晰，可放心交易；2.房屋无抵押，无查封，无任何的产权纠纷，产权清晰，可随时签约;3.本房业主购买在银行贷款已结清，现在无抵押，可以随时签约，以及提供相关签约材料；本..户型介绍此房为面积124平方三居室，其中阳台、花厅、书房可以改做一个卧室，二个卫生间均干湿分离，其中客卫还带窗户，客厅主卧均朝向小区花园，主干道夜景好美，三个阳台方便生活储物。南北通透客厅空间","特色
                                            【小区户型】小区大部分都是板式板式南北通的两房，多层是一梯两户，
                                                            
                                            【生活配套】小区门口100米有肯德基，50米有银行，距离同济医院步行310米。
                    
                    
                    
                                            【居民素质】整体居民素质还可以，租户较少，物业管理比较好
                    
                    
                "
"小区花园 飞机户型三房 满五税少 闹中取静 准备装电梯","https://shanghai.anjuke.com/prop/view/A1608284471?from=filter&spread=filtersearch_p&region_ids=10&position=1931&kwtype=filter&now_time=1552826625",57377,122,20,"南北","精装修","普通住宅",3,2,2,"低层",6,"无","商品房","怒江苑",NA,NA,NA,0.7,"普陀","长风","怒江路658弄,梅川路255弄",FALSE,FALSE,TRUE,"致各位客户：此房已经委托给我本人来卖，任何中介要看此房必须经过我这边，房子的情况我非常熟悉，本人享有看房权和议价权，本人可以提供此房的委托书和产调等有效*，要看房请找我，要谈价格请找我，要买房更要找我【房屋现状】：限制情况无查封，贷款情况：无户口情况：随时迁出。【实地观感】：经过本人实地验房，这套房子非常具有性价比，是居家置业的良选，房子位于该小区中心位置","特色
                                            【小区户型】本小区为一梯两户住宅，主力户型71-89平的两房，南北的两个房间，厅南北通透！
                                                            
                                            【生活配套】出门右转200米处就是长风菜市场与788商场！
                    
                    
                    
                    
                                            【其他描述】小区内部已经有部分已经安/装好电梯！
                    
                "
"房东买好独栋别墅，诚意出售，满五唯一买进价高税费少，看房方便","https://shanghai.anjuke.com/prop/view/A1596729277?from=filter-saleMetro&spread=filtersearch_p&region_ids=10&position=1932&kwtype=filter&now_time=1552826625",56250,80,15,"南","精装修","普通住宅",2,2,1,"中层",25,"有","商品房","绿地世家",NA,620,0.35,2,"普陀","武宁","宁夏路366弄",TRUE,TRUE,TRUE,"1.房屋概况：绿地世家位于上海市普陀区宁夏路358号，2.售房原因：房东置换，已经看好一手房3.户型结构：2梯4户，1房朝南，1房朝北，带双阳台，厅南北直通，厨卫全明。4.税费情况：满五年唯一，买进价高税费少，无贷款，无抵押5.装修情况：精装修6.*概况：对口华师大附属外国语学校，*未用","特色
                                                                【小区设施】进入小区大门前100米就是大花园直通后门，绿化也是比周边小区要好很多.
                                        
                                            【生活配套】步行500米到达大型商场环球港，1200我格广场，300汇融天地美食天地，非常便利.
                    
                                            【轨道交通】小区是双轨环绕地铁在向东边300米外是金沙江站3/4线南边200米13/11线隆德站，位于市中心.
                    
                                            【附近学校】对口华师大附属外国语学校（九年制），自带双语幼儿园.
                    
                    
                    
                "
"年后笋盘推荐 上海家园 房型正气 照片实拍 价格真实随时看房","https://shanghai.anjuke.com/prop/view/A1609586627?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1933&kwtype=filter&now_time=1552826625",44025,124.9,14,"南","精装修","普通住宅",3,2,2,"低层",11,"有","公房","上海家园",NA,200,0.35,2,"普陀","真光","金鼎路298弄",TRUE,FALSE,TRUE,"1.du家房源，看房方便。2.绝世好户型，双房朝南一房朝东，厨卫朝北，户型方正.3.房子南北通透，空气流畅，采光好4.以前的婚房装修，保养得非常好，5.小区物业管理完善，24H巡逻安全性高6.周围超市商场医院步行街菜市场公园配套齐全7.产权清晰，户口清楚房子没有抵押没有贷款8.地铁5-*，多条公交线就在家门口，交通非常方便","特色
                                            【小区户型】主力户型98平米的两房，114平米的小三房，126平米的三房，楼间距35米左右
                                                                【小区设施】小区内停车位充足，内部有健身的器材。
                                        
                    
                    
                    
                                            【居民素质】租客比10%左右，本地人居多，居民素质很好，邻里关系和睦。
                    
                    
                "
"急售11号线花桥鉄3号口650米，学區房可可，配套完善","https://shanghai.anjuke.com/prop/view/A1602615088?from=filter-salesxq&spread=filtersearch_p&region_ids=10&position=1934&kwtype=filter&now_time=1552826625",54933,46.4,33,"东","毛坯","普通住宅",2,1,1,"低层",6,"无","商品房","曹杨二村",1.8,20,0.3,1.4,"普陀","曹杨","曹杨路1107弄",TRUE,TRUE,TRUE,"户型：2室1厅.朝向：正东.第2楼有些图片看起来没那么精美，但这些全部为真实照片。我不会用虚假图片来骗您的来电！一、房源优势1、正规朝向：正东，日照充足。2、现在的房子相比年初*近12个百分点。3、室内毛坯，拎包入住。二、房屋介绍1、客厅宽敞、大方、使用率高。2、卧室温馨舒适，搭配心怡。3、厨房设施齐全，让美味来的更加轻松。三、小区介绍四、交通情况五、推荐理由楼盘位于小区中间，闹市中的室外桃园，隐隐于市，惬意的生活是才一种享受","特色
                                            【小区户型】小区共有213栋、5000户左右一梯四户居多、面积20-75平不等！小区房型正气均为南北及两南户型、
                                                            
                                            【生活配套】北门往东100米有乐购超市和生鲜超市、北门往东150米为普陀医院,步行500米有建行、工行、浦发银行
                    
                                            【轨道交通】小区梅岭北路门距地铁11号线枫桥路站500米，两个公交站200米内，63路公交车可直达火车站，
                    
                                            【附近学校】对口朝春小学（区重点）比邻而居，对接兴陇中学，曹杨第八幼儿园就在小区里，小孩上学非常便捷。
                    
                                            【居民素质】租户较多，老年居多， 人流量多。
                    
                    
                "
"金鼎公寓 11号线上海西站 房型好 精装修 交通方便诚意出售","https://shanghai.anjuke.com/prop/view/A1606837635?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1935&kwtype=filter&now_time=1552826625",48808,88.1,19,"南北","精装修","普通住宅",2,2,1,"中层",6,"无","商品房","金鼎公寓",1.7,220,0.47,0.9,"普陀","万里","真南路85弄",TRUE,FALSE,TRUE,"拥金0.5，买卖交易成功，出新产证才付费，安全，放心，实惠，欢迎电话预约，同号","特色
                                                            
                                            【生活配套】小区往东300米就是大型永辉超市，离同济医院天佑分院500米，向西300米就是李子园商务区，非常方便
                    
                                            【轨道交通】小区靠近上海西站，出门500米就是107.117。869的公交站台。距离11号线李子园地铁口600米
                    
                    
                    
                    
                "
"小区一年不一定出一套两房，苏州河景观房，精装修,看房有钥匙","https://shanghai.anjuke.com/prop/view/A1608429356?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1936&kwtype=filter&now_time=1552826625",62969,109.3,14,"南","精装修","普通住宅",2,2,1,"中层",23,"有","商品房","水岸茗苑",NA,170,0.4,2.5,"普陀","长寿","长寿路1112弄",TRUE,FALSE,FALSE,"1、房型：此房户型非常正气，一房朝南，一房朝北，厅南北通，厨卫全明！2、价格：此房现在是房东688万到手，比市场价整整低了80万，性价比可想而知！3、面积：此面积109.26平米，千载难逢的好房子！4、楼层：此房位于小区中心位置，前面栋距宽等距，采光无遮挡，居住适宜！5、装修：此房业主自住，精装修，保养好，业主诚意委托，您可直接拎包入住!","特色
                                            【小区户型】小区主要是双南两房，或者南北通三房，高区苏州河景观房，楼距之间布局合理，采光充足
                                                            
                    
                                            【轨道交通】地铁13号线武宁路站405米，11号线隆德路地铁站333米，小区门口50米就有多条公交车。
                    
                    
                    
                    
                "
"双南两房 全明户型 装修 福利分房 房东诚心售房 价可谈","https://shanghai.anjuke.com/prop/view/A1597396305?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=10&position=1937&kwtype=filter&now_time=1552826625",46820,71.6,22,"南","精装修","普通住宅",2,1,1,"低层",6,"有","商品房","曹杨家园",2.7,NA,0.33,0.3,"普陀","真如","曹杨路2155弄",TRUE,FALSE,TRUE,"核心卖点:\n1、户型为双南两房，厨卫全明，客厅朝北的户型，房型正气，一梯两户，采光无遮挡。\n2、产权清晰无纠纷，可安心交易!\n3、居家精装修，家具家电全送，可以拎包入住！\n4、位于真如副中心，未来发展潜力巨大，星光域广场、天汇广场、高尚领域广场围绕！","特色
                                            【小区户型】一梯两户一室52平，两室75平，三室100平；总高7楼。部分为电梯房；楼间距较大，采光良好。
                                                            
                                            【生活配套】小区沿芝川路西行300米是宏康医院，医疗便利。东门沿曹杨路南行200米是星光域广场，生活购物便利。
                    
                                            【轨道交通】东门曹杨路北行50米是轨交11线上海西站。嘉定到迪士尼。出门5米曹杨路公交106,可直达上海火车站
                    
                    
                    
                    
                "
"阳光威尼斯(2期定边路377弄),独立电梯,小区中心位置,","https://shanghai.anjuke.com/prop/view/A1603141137?from=filter-salesxq&spread=filtersearch_p&region_ids=10&position=1938&kwtype=filter&now_time=1552826625",42914,93.2,13,"南","精装修","普通住宅",2,2,1,"中层",24,"无","商品房","阳光威尼斯二期",1.2,300,0.55,1.2,"普陀","阳光威尼斯","定边路377弄",TRUE,TRUE,TRUE,"该房产位于定边路377弄，本房总建筑面积93.21平米，位于中层(总楼层数是24楼)，朝向南。","特色
                                            【小区户型】小区户型分一室二厅，二室二厅，三室二厅，小区一共二十栋，主大户型
                                                                【小区设施】小区进口有联华超市，小区中心位置靠近17号楼附近有喷泉
                                        
                    
                                            【轨道交通】小区北面50米是公交站终点站，105号公交到中山北路中潭路，129号公交到北区汽车站
                    
                                            【附近学校】对口九年制上海尚阳外国语学校，上海实验幼儿园，上学无忧
                    
                    
                    
                "
"急卖 梅四小区 双南两房 对口新普陀 钥匙房 急 急  急","https://shanghai.anjuke.com/prop/view/A1603000944?from=filter&spread=filtersearch_p&region_ids=10&position=1939&kwtype=filter&now_time=1552826625",52571,60.9,23,"南","简单装修","普通住宅",2,1,1,"高层",6,"无","公房","梅四小区",1.6,200,0.39,0.8,"普陀","长风","武宁路2525弄",TRUE,TRUE,TRUE,"1.du家房源，看房方便。2.绝世好户型，双房朝南，厨卫朝北，户型方正.3.房子南北通透，空气流畅，采光好4.以前的婚房装修，保养得非常好，5.小区物业管理完善，24H巡逻安全性高6.周围超市商场医院步行街菜市场公园配套齐全7.产权清晰，户口清楚房子没有抵押没有贷款8.地铁2-*，多条公交线就在家门口，交通非常方便","特色
                                            【小区户型】小区都为多层的.一梯两户.四户的不等！一房面积43平.两房65平.三房73平.一房居多！
                                                            
                    
                    
                                            【附近学校】梅川幼儿园.金海螺幼儿园！新普陀小学（区重点）梅陇中学（市重点）学校都整体翻新过.环境优美.师资雄厚
                    
                    
                    
                "
"上河湾 景观大平层 临苏州河畔 采光视野无敌 房东出国急抛","https://shanghai.anjuke.com/prop/view/A1597652028?from=filter-saleMetro&spread=filtersearch_p&region_ids=10&position=1940&kwtype=filter&now_time=1552826625",65510,225.9,4,"南北","豪华装修","普通住宅",4,3,3,"高层",12,"有","商品房","上河湾",NA,200,0.35,2.5,"普陀","长征","千阳南路88弄",FALSE,FALSE,FALSE,"户型结构：房间两南两北，厅朝南有阳台，正对小区花园，景观无限采光通风：采光好，通风好装修保养：精装修，保养好产权状况：产权人都在上海，到价签字税费明细：满二唯一","特色
                                            【小区户型】小区定位豪宅、一梯一户、主推三房面积148、132、187、四房为200平方以上、小区全部户型南北通
                                                            
                    
                    
                    
                                            【居民素质】自住率高达85%居住人群年龄平均在38岁左右，少部分租住也都是国外境外的精英白领等，人群素质高。
                    
                                            【其他描述】小区是上海央企地产开发！古北物业管理的高档小区！物业费3.85元左右.管理严格！
                    
                "
"电梯顶楼复式，楼上一层全送带超大露台，送产权车位，近中山公园","https://shanghai.anjuke.com/prop/view/A1594283700?from=filter-saleMetro&spread=filtersearch_p&region_ids=10&position=1941&kwtype=filter&now_time=1552826625",47542,98.9,21,"南北","精装修","普通住宅",3,2,1,"中层",18,"有","商品房","海鑫公寓",3.3,NA,0.35,1.2,"普陀","长风","中山北路3751弄",TRUE,TRUE,TRUE,"一、房源优势：1.此房户型：3室2厅1厨1卫1阳台，朝向：南北，格局相当漂亮，双卧和客厅是分离开的，客厅有独立的2个面，特别好摆家具和电器。2.户型，位置独特，视野开阔，空气清新，紧对花园，特别适合居家过日子。3.清晨时，您站在客厅里，沐浴着旭日的光辉，精神饱满舒畅啊！1.本人从事房地产经纪行业多年,具有丰富的从业经验.2.主要负责的楼盘为海鑫公寓。3.熟悉小区各种户型,了解小区周围配套及未来发展规划,为您计算购房的税费及首付,为您合理科学的设计购房","特色
                                            【小区户型】小区以六栋电梯房，总高18楼，三栋多层总高六楼。一房：69平，两房：75平-86平，三房：99平。
                                                            
                                            【生活配套】步行700米到中山公园，步行600米到长风公园。步行700米到龙之梦，步行800米到达环球港购物中心
                    
                                            【轨道交通】步行800米到达环球港，地铁：3.4.13号线。步行700米到达中山公园龙之梦，地铁：2.3.4号线
                    
                    
                    
                    
                "
