"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"近12号线地铁 双南厅南北通 看房有钥匙 采光好 有车位","https://shanghai.anjuke.com/prop/view/A1602566893?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1900&kwtype=filter&now_time=1552837498",68086,87.4,14,"南","简单装修","普通住宅",2,2,1,"中层",20,"有","商品房","中轩丽苑",NA,280,0.35,1.7,"杨浦","杨浦大桥","平凉路2625弄",TRUE,FALSE,TRUE,"核心卖点户型介绍：户型正气，格局方正，使用率超赞！1、客厅宽敞舒适、阳光非常充足。2、卧室搭配的很新颖，使用率非常之高。3、厨房宽敞明亮，让您和家人有足够的空间展现私家厨艺。4.对我的房源感兴趣可以直接拨打右上角电话联系我。","特色
                                            【小区户型】本小区由27栋小高层组成，楼间距30米，板式户型，全南或者南北户型，90-114平米为主。少量带阁楼
                                                            
                                            【生活配套】文通商业广场正式对外招商，七巧国商城地铁一站路，街道医院出门拐弯就是，杨浦中 心医院向西一公里。
                    
                                            【轨道交通】12号线地铁300米，军工路隧道1000米。周家嘴路隧道施工中，内中环高架出入口2公里可到达。
                    
                    
                    
                    
                "
"双南全明 中间楼层采光好 婚房装修拎包入住 双轨交 降价急售","https://shanghai.anjuke.com/prop/view/A1612136317?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1901&kwtype=filter&now_time=1552837498",45282,68.5,24,"南","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","三门路510弄小区",1.8,321,0.25,0.84,"杨浦","五角场北","三门路510弄",TRUE,FALSE,TRUE,"房源简介：1.采光好，无遮挡，冬天供暖好，不吵闹。格局好，布局合理,公摊面积小,空气流通，永远让客厅和卧室保持着新鲜的空气，有益身体。2.房屋年代：1995年，社区环境好，属于低密度社区，非常适宜居住，让您感受花园一样的家。3.房屋配置：电话,热水器,空调,冰箱,洗衣机,床，家电全送，","特色
                                                            
                                            【生活配套】小区对面工商。建设。农业等银行，50米内大型超市华润万家。周边100米内餐饮小店应有尽有，生活便捷。
                    
                                            【轨道交通】东18号线80米。西北400米3号线殷高西路地铁站，三门路门口公交：875、559、100
                    
                    
                    
                    
                "
"业主（dujia）笋盘，婚装30万，紧俏三房，1梯2户，全明","https://shanghai.anjuke.com/prop/view/A1610311926?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1902&kwtype=filter&now_time=1552837498",47826,69,26,"南北","精装修","普通住宅",3,1,1,"中层",6,"无","商品房","国和二村",NA,80,0.4,0.55,"杨浦","中原","国和二村1-204号",FALSE,TRUE,TRUE,"1.双南一北，1梯2户，全明户型，房型正气。2.正对小区花园，太阳从早晒到晚。3.婚房装修，家电家具全送，可以直接拎包入住。4.房屋按照这个装修出租可以租7000元/月","特色
                                            【小区户型】小区主要户型：紧俏小三房，南北两房，双南两房，朝南一房组成。
                                                            
                                            【生活配套】小区属于成熟社区，500米处有欧尚超市(餐饮娱乐服饰），600米处有大型商场，100米处有国和菜场。
                    
                    
                                            【附近学校】小区内设双语幼儿园，国和小学，是重点小学，师资雄厚，入学门槛低。
                    
                    
                    
                "
"小高层电梯复式 ，送30平露台，送50万精装！！","https://shanghai.anjuke.com/prop/view/A1612972152?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1903&kwtype=filter&now_time=1552837498",61392,79,18,"北","豪华装修","普通住宅",3,2,2,"高层",12,"有","商品房","东银茗苑",1.5,NA,0.3,1.2,"杨浦","江浦路","周家嘴路2001弄",FALSE,TRUE,FALSE,"1，不临街，不把边。视野好，无遮挡。2，挑高客厅宽敞大气3，装修情况：豪华装修提包入住","特色
                                                            
                    
                    
                                            【附近学校】上海市昆明学校总校，是重点学校，学校环境优美，道路干净整洁，校园文化浓厚，教室硬件设施齐全且质量好。
                    
                    
                                            【其他描述】上海联银物业管理有限公司，费用是每月每平1.2元，服务好物业人员对待每位居民都是微笑看人都会打声问候
                    
                "
"虚假的房源千篇一律 真实的房源万里挑一 全景VR 欢迎咨询","https://shanghai.anjuke.com/prop/view/A1615720528?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1904&kwtype=filter&now_time=1552837498",44478,67,20,"南北","精装修","普通住宅",2,1,1,"高层",6,"无","商品房","三门路358弄小区",1.9,321,0.25,0.84,"杨浦","五角场北","三门路358弄",TRUE,TRUE,FALSE,"1.物业地址：三门路358弄2.居室：2/1/13.面积：68平4.楼层：5F/6F5.朝向：南北6.装修：中装修","特色
                                                            
                    
                                            【轨道交通】小区向西500米江湾镇站(地铁3号线) 小区门口就是多路公交车站站牌960路 出行方便
                    
                                            【附近学校】三门路幼儿园（在小区里面）、对口政立路小学杨浦区重点 师资雄厚 三门中学
                    
                    
                    
                "
"同济绿园急抛复式，(对口打一小学)送45平大露台,送车位出售","https://shanghai.anjuke.com/prop/view/A1615975935?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1905&kwtype=filter&now_time=1552837498",68504,63.5,13,"南北","精装修","普通住宅",3,3,2,"高层",17,"有","商品房","同济绿园",NA,160,0.4,1.2,"杨浦","鞍山","控江路1888弄",TRUE,TRUE,TRUE,"欢迎点击我的网络店铺，王波在此保证您所看到的房源都是真实有效的，可预约实地看房，价格真实，都是和业主确认过才发布的，如有变化我会及时，详情请电话咨询我1、户型结构；朝向：南北通透3室2、装修情况；精装修3、位置好；周边设施齐全，交通方便。4、产权情况；产权清晰，有房本随时过户。二、适合您购买此房的优势；1、地段优势，区域配套成熟，医疗配套、、购物、银行等等配套成熟2、高档物业统一管理。3、小区安静舒适，环境优雅。星辰置业；四十年铸就金色品牌，新的起航，心的服务，圆您安小区区人车分流、50%、浓厚的人为气息！户","特色
                                                            
                                            【生活配套】300米就是君欣时代广场，400米紫荆广场，新华医院！300米就是和平公园！
                    
                                            【轨道交通】出门就是公交车站控江路本溪路，有6路.14路.70路等。50米就是八号线鞍山新村站！
                    
                    
                                            【居民素质】租户比较少！人群基本都是居家自住。年龄段在45岁左右。邻居关系都比较融洽！
                    
                    
                "
"新出，实勘电梯复试，楼上一层全送，送72平露台,送产权车位","https://shanghai.anjuke.com/prop/view/A1612958651?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1906&kwtype=filter&now_time=1552837498",63347,78.9,7,"南北","精装修","普通住宅",4,2,2,"高层",15,"有","商品房","长白新城",1.8,NA,0.35,1.5,"杨浦","控江路","靖宇东路58弄",TRUE,FALSE,TRUE,"房屋特色：南北通透，正宗板式房，房型非常正气！每个房间都非常的高，高档材料装修，走就房间就流露一种养护生活憧憬未来的闲适趣味！空间开敞，分区合理！采光透风极好！","特色
                                                            
                                            【生活配套】小区离大型购物广场环球超市500米
里面，教育，娱乐，购物，休闲入住商家非常多，生活便捷！
                    
                                            【轨道交通】8号线地铁延吉中路站600米
8号线途径新华医院，鲁迅公园，人民广场，交通非常便捷!
                    
                    
                    
                    
                "
"宜浩佳园新出2房 看房方便 家具全留 宽敞自我天地，急售","https://shanghai.anjuke.com/prop/view/A1600296027?from=filter&spread=filtersearch_p&region_ids=9&position=1907&kwtype=filter&now_time=1552837498",54545,88,21,"南北","豪华装修","普通住宅",2,2,1,"低层",19,"无","商品房","金鹏花园(东区)",NA,90,0.35,1.3,"杨浦","江浦路","兰州路1100弄",FALSE,FALSE,TRUE,"核心卖点房源详情：【1】户型简介：总高4层，88平方，一梯二户。南北通透，双阳台【2】装修情况：精装修【3】车位：房子与车位的比例高达1:2【4】看房方式：有钥匙，电话预约，尊享贵宾服务！网球场、跑步区、垂钓区、儿童乐园随处可见，绿化达45%以上！","特色
                                                            
                                            【生活配套】欧尚大卖场在长阳路、临青路，距该小区只有760米，业主平时生活购物都很方便
                    
                    
                    
                    
                                            【其他描述】小区是金鹏物业管理，物业费按月收缴每㎡0.9元，物业服务比较差，很多业主在楼梯道堆杂物物业都不管的
                    
                "
"|VR全景看房|错层设计南北通透，双花园，近地铁3，18线","https://shanghai.anjuke.com/prop/view/A1599609589?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1908&kwtype=filter&now_time=1552837498",56029,103.2,19,"南北","简单装修","普通住宅",2,2,2,"低层",6,"无","商品房","正文花园(南区)",1.5,700,0.3,1.5,"杨浦","五角场北","政立路1588弄",TRUE,FALSE,TRUE,"1.物业地址：正文花园一期2.居室：2-2-23.面积：103.16平4.楼层：1/65.朝向：南北6.装修：老装修7.价格：578万8.看房：随时9.情况：满五唯一","特色
                                                            
                                            【生活配套】吉浦路上就有菜市场，小区出门往北走290米有安泰医院，建设，农业，邮政等各大银行，大型乐购超市。
                    
                                            【轨道交通】小区出门向西走350米可达三号江湾镇地铁站。
                    
                    
                    
                    
                "
"紧邻地铁 ，延吉三村 278.00万元出售 ，房主急售。","https://shanghai.anjuke.com/prop/view/A1612835038?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1909&kwtype=filter&now_time=1552837498",59149,47,29,"南北","简单装修","普通住宅",2,1,1,"低层",6,"无","商品房","延吉三村",1.7,350,0.32,0.7,"杨浦","控江路","延吉三村1-50号",TRUE,TRUE,TRUE,"NO1：得房率高，房型正气，采光非常好，温馨舒适。NO2：朝向：朝南，格局相当漂亮，特别好摆家具和电器。位置独特，视野开阔，空气清新，特别适合居家过日子。性价比高，比普通房子单价都要低；NO3：出行极为方便，多条公交线路，临近地铁。NO4：房子是独立的，隔音效果特别好。","特色
                                                            
                                            【生活配套】小区西门出来50米就是延春公园，小区东门出门有超市、银行、饭馆、按图医院，生活配套齐全。
                    
                                            【轨道交通】小区西门出口50米就是八号线延吉中路地铁站。
                    
                                            【附近学校】小区对口水丰路小学，双语国际幼儿园，师资雄厚，教育水平高。
                    
                    
                    
                "
"对口理工学  总价z.ui低  钥匙房 价格只有我们搞定","https://shanghai.anjuke.com/prop/view/A1612235314?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1910&kwtype=filter&now_time=1552837498",55246,35.8,35,"南北","简单装修","普通住宅",1,1,1,"高层",6,"无","公房","延吉四村",1.9,70,0.3,0.85,"杨浦","控江路","延吉四村1-68号",TRUE,TRUE,TRUE,"朝南一室半，一梯三户，得房率高*近被看房看疯了，价格只有我能搞得定","特色
                                            【小区户型】主力户型，28-52平方，一房朝南户型，二房朝南，南北户型，一梯四户。多为都多层。
                                                                【小区设施】小区自带健身器材，健身器材在小区中心位置，有腰部健身器材，腰部健身器材，老年人活动中心，生活便利
                                        
                                            【生活配套】出门500米到延吉中路地铁站，800米就是延春公园，向北大润发超市，
                    
                    
                                            【附近学校】本小区对口，理工附属小学，杨浦区区重点小学，师资雄厚，教师学历本科70%以上的占比。
                    
                    
                    
                "
"真，房源，价格可谈，南北通透，低于市场价30万，12号线","https://shanghai.anjuke.com/prop/view/A1595642972?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1911&kwtype=filter&now_time=1552837498",51195,67.4,23,"南北","精装修","普通住宅",2,1,1,"高层",6,"不满二年","否","益民小区",1.9,NA,0.38,NA,"杨浦","杨浦大桥","平凉路2545弄",TRUE,FALSE,FALSE,"房源详情：房屋建筑面积67.39平米，1梯4户，1996年竣工，南北通透。主卧带阳台朝南20平米，次卧朝南12平米，厅20平米，厨房朝北8平米，卫生间朝北6平米。精装修拎包住。","特色
                                            【小区户型】小区共3期1-2期房龄1995年竣工，3期2004年竣工，主力户型：50平-65平，楼间距约30米。
                                                                【小区设施】中心位置有一个约600平的花园和休闲健身设施，小区西侧有社区室内活动中心。
                                        
                    
                    
                    
                    
                    
                "
"延吉四村看房方便阳光好楼层佳","https://shanghai.anjuke.com/prop/view/A1612239641?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1912&kwtype=filter&now_time=1552837498",59971,34.4,NA,"南","毛坯","普通住宅",1,1,1,"高层",6,"否",NA,"延吉四村",1.9,70,0.3,0.85,"杨浦","控江路","延吉四村1-68号",TRUE,TRUE,TRUE,"此房为南向一室一厅一卫，建筑面积为34.35平米。此房为南向一室一厅一卫，建筑面积为34.35平米。","特色
                                            【小区户型】主力户型，28-52平方，一房朝南户型，二房朝南，南北户型，一梯四户。多为都多层。
                                                                【小区设施】小区自带健身器材，健身器材在小区中心位置，有腰部健身器材，腰部健身器材，老年人活动中心，生活便利
                                        
                                            【生活配套】出门500米到延吉中路地铁站，800米就是延春公园，向北大润发超市，
                    
                    
                                            【附近学校】本小区对口，理工附属小学，杨浦区区重点小学，师资雄厚，教师学历本科70%以上的占比。
                    
                    
                    
                "
"内中环豪宅华发公馆128平 四开间朝南 南北通 近地铁","https://shanghai.anjuke.com/prop/view/A1590886372?from=filter&spread=filtersearch_p&region_ids=9&position=1913&kwtype=filter&now_time=1552837498",93750,128,1,"南北","豪华装修","普通住宅",3,2,3,"中层",28,"无","商品房","华发公馆",2.5,154,0.35,NA,"杨浦","杨浦大桥","隆昌路611号",TRUE,TRUE,TRUE,"主力户型：3房2厅2卫主力面积：128平总高17层，1梯1户主力总价：1200万左右均价：94000元物业费：9.8元/平/月开发商：上海铧鹏置业发展有限公司","特色
                                            【小区户型】此不动产由珠海华发实业股份有限公司开发，户型51平一房朝南，2房63、75平一一北等，客厅带大阳台。
                                                                【小区设施】社区自带会所3500平（内有书房和健身房等），内围修建了花园400平，草坪面积达2310平可供观赏。
                                        
                                            【生活配套】门口100米有华联超市和永辉超市，西690米有欧尚购物中心（长阳店，营业时间8：00-22：00）。
                    
                                            【轨道交通】小区向东行162米地铁12号线隆昌路站。向北行1350米地铁8号线黄兴路站，此路9站直达人民广场。
                    
                                            【附近学校】向东626米控江二村小学（对口），向南991米民办阳浦小学，北1805米上海理工大学附属小学 重点。
                    
                    
                    
                "
"延吉五村中等装修，一室一厅房东诚心卖房，看中可谈得房率很高","https://shanghai.anjuke.com/prop/view/A1607658979?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1914&kwtype=filter&now_time=1552837498",53191,35.7,29,"东南","简单装修","普通住宅",1,1,1,"低层",6,"无","商品房","延吉五村",NA,700,0.4,0.74,"杨浦","控江路","延吉五村1-70号",FALSE,FALSE,TRUE,"选择家，选择专家，选择*上海分公司！！！房屋情况介绍：1：业主诚意卖房，看房方便。2：方便的大型购物场所是您生活的保障。3：便宜的价格为您辛苦的积蓄作个便捷的4：方便健康的饮食环境是您生活的保障。特别提醒：可能此房信息不够详细，如有任何问题，我会详细、耐心的为您解答。如果此房您不满意，请点击我的头像，有更多的房源为您展示。或请直接与我联系，我会根据您的需求，当前市场价位，房产市场走势，给您推荐合适的社区，合适的房子。顺祝您身体健康、工作顺利！！！","特色
                                            【小区户型】小区为一梯三户，中间一户是一房面积在35平左右，两边是两房的面积在50-53平之间，南北户型。
                                                            
                                            【生活配套】小区出门右边50米小世界小吃街，对面是好德全家便利店，左拐200米敦化路菜场，小区对面40米社区医疗
                    
                    
                    
                    
                    
                "
"新出精笋房源，急降90万急售，送50万豪华装修，送字母双车位","https://shanghai.anjuke.com/prop/view/A1602284690?from=filter&spread=filtersearch_p&region_ids=9&position=1915&kwtype=filter&now_time=1552837498",71157,105.4,7,"南北","精装修","普通住宅",3,2,2,"高层",26,"有","商品房","宝地东花园",2.5,NA,NA,2.28,"杨浦","江浦路","唐山路1099弄,唐山路1188弄",TRUE,FALSE,TRUE,"1.户型介绍：3室2厅2卫，朝向：两房朝南一房朝北，厅南北通，格局漂亮2.户型，位置独特，视野开阔，空气清新，紧对花园，适合居家过日子。3.清晨时，您站在客厅里，沐浴着旭日的光辉，精神饱满舒畅啊！","特色
                                            【小区户型】小区由9栋楼16个单元组成！为2梯2户，2梯3户，2梯4户!主打99平—108平的全南和南北通户型
                                                                【小区设施】小区内部有两个对称的人工湖！按八卦图设计，风 水非常好，绿化率45%，有3个小型健身场地！
                                                                【房屋品质】小区06年开盘！分5期开发！房龄06年—16年，宝钢集团倾情打造的杨浦高品质小区
                    
                                            【生活配套】杨浦高端品质标杆小区，居住环境优美，小区出门20米既是盒马先生，吃喝一体化 地段热闹繁华，配套齐全
                    
                                            【轨道交通】步行400米到地铁4号线和12号线大连地铁站双轨交通！大连路隧道也就边上！交通便利
                    
                    
                    
                    
                "
"长白三村房源158.00万元公寓(小区房)1985年原建","https://shanghai.anjuke.com/prop/view/A1614404444?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1916&kwtype=filter&now_time=1552837498",53020,29.8,34,"南","精装修","普通住宅",1,1,1,"高层",6,"无","商品房","长白三村",NA,NA,0.4,1,"杨浦","控江路","长白三村1-125号",FALSE,TRUE,TRUE,"本房推荐理由：1、户型*：朝向：正南，建筑面积：29.80平方米，利用率高。2、观景房：可看小区花园景观，景观*。3、房保养好：业主买过来没住过多长的一段时间，房子保养挺好。4、性价比高：低于市场价158.00万元的房子，在社区中实属罕见的抄底价格。5、房子情况：诚意出售，看房提前约。","特色
                                            【小区户型】小区多为一梯四户和一梯六户的小高层。面积在25瓶和50瓶之间。以小户型为主。
                                                            
                                            【生活配套】小区出门500米左右是安图医院。1公里可到菜市场和图书馆。每一刻钟有免费的公交到大润发购物广场。
                    
                    
                                            【附近学校】小区对口水丰总校。师资力量雄厚。属于区重点学校。
                    
                    
                    
                "
"降价50W急售 精装修电梯小户型 拎包入住 有钥匙随时看房","https://shanghai.anjuke.com/prop/view/A1606227600?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1917&kwtype=filter&now_time=1552837498",50476,42,32,"南","精装修","普通住宅",1,1,1,"中层",14,"有","商品房","延吉七村",1.8,150,0.38,0.5,"杨浦","黄兴公园","营口路113弄",TRUE,FALSE,FALSE,"【壹】房型介绍：此房为朝南一房一厅，全明户型。【贰】核心卖点：视野开阔，采光全明无遮挡，小区中心位置。【叁】房屋情况：业主16年花费30万的精装修，含泪出售。【肆】竣工年限：竣工于1987年，两梯十三户，*户型。","特色
                                            【小区户型】小区在售主力户型30-45平米左右小户型，均为朝南户型，采光无遮挡
                                                            
                    
                                            【轨道交通】小区侧门100米就是八号线延吉中路站，公交812路、60路、28路等多路公交
                    
                    
                    
                    
                "
"板式南北通，送30平花园，小区地段好，周边配套成熟。","https://shanghai.anjuke.com/prop/view/A1612967204?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1918&kwtype=filter&now_time=1552837498",63380,71,21,"南北","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","长阳新苑",5.6,NA,0.35,0.65,"杨浦","东外滩","长阳路1318弄",TRUE,FALSE,FALSE,"【该网络房源已通过安居客核验，真实有效】《户型介绍》：2房2厅1卫。户型开阔，厅南北通，厨卫全明。《房源面积》：产证面积88.1平米，设计理念好，不会感到浪费或者压抑。","特色
                                            【小区户型】小区内户型均为1梯2户，分为多层跟小高层，主要房型为85平米左右双南厅朝北户型以及105平米左右2房
                                                                【小区设施】小区内配有地下停车场，网球场，综合娱乐室以及游泳池等！
                                        
                    
                                            【轨道交通】长阳路12号地铁沿线旁近宁国路站800米，公交站500米，杨浦大桥入口500米！
                    
                    
                    
                    
                "
"出门地铁公寓(小区房)结合所有的优点，躲避所有的缺点就是经典","https://shanghai.anjuke.com/prop/view/A1607944880?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1919&kwtype=filter&now_time=1552837498",53191,35.7,29,"东南","简单装修","普通住宅",1,1,1,"低层",6,"无","商品房","延吉五村",NA,700,0.4,0.74,"杨浦","控江路","延吉五村1-70号",TRUE,FALSE,TRUE,"本房源介绍1.户型好：1室1厅，一家居所，厅朝南带大阳台看园区公园，主卧朝南，厨房客厅朝北，全明结构，南北通风2.次新房，1990年竣工交付！3.其它装修房，即买就可以入住，省心省力，省时间。4.公交信息：本人郑重*：以上房源真实有效！本人服务宗旨：以诚立身，以信待人！您愉悦的置业历程，是我们服务的准则！如果您对以上房源还是不满意，更多*，请到本人店铺查找或电话咨询","特色
                                            【小区户型】一梯三户得房率高，朝南采光好，
                                                                【小区设施】小区绿化25%，环境好，楼间距宽，车位共计112个还算充裕，小区中心花园有健身设备。
                                        
                    
                                            【轨道交通】紧邻地铁8号线延吉中路站200米，公交车522.870 靖宇东路营口路站就在小区门口步行100米。
                    
                    
                    
                    
                "
"真盘实价，高区景观，南北通透，急售，满五年唯一，好房子不等人","https://shanghai.anjuke.com/prop/view/A1606316722?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1920&kwtype=filter&now_time=1552837498",72277,96.9,14,"南","精装修","普通住宅",2,2,1,"高层",24,"有","商品房","珠江香樟南园",2.5,258,0.35,1.7,"杨浦","杨浦大桥","平凉路1889弄",TRUE,TRUE,TRUE,"此房为两房边套。一房朝南面积14平方和一房朝北12平方带飘窗，厅南北通45平方带落地窗采光好，南北阳台，南阳台6平方，北阳台3平方，厨房朝北6平方，卫生间朝北4平方全明，房子带产权车位，（见照片和视频实拍）诚意出售。","特色
                                            【小区户型】建筑有11幢高层，以板式设计为主，房型分别为一室约58平米、二室约96平米、三室约123平米组成。
                                                                【小区设施】同时设健康通道，儿童活动场地、老人活动场地等。小区车位有点紧张，稍微有点拥挤
                                        
                                            【生活配套】小区前门20米中国银行，小区东边200米欧尚超市。小区南面200米杭州路有菜市场
                    
                                            【轨道交通】前门30米公交317,22,228,954,934,746,868。12号线地铁隆昌路步行300米
                    
                                            【附近学校】对口建设小学 ，小区对面有幼儿园。
                    
                    
                    
                "
"地理位置好，楼层好，临近地铁，超市，交通便利","https://shanghai.anjuke.com/prop/view/A1611518109?from=filter&spread=filtersearch_p&region_ids=9&position=1921&kwtype=filter&now_time=1552837611",52539,40,24,"南","简单装修","普通住宅",1,1,1,"中层",6,"无","公房","中原路99弄小区",NA,70,NA,0.85,"杨浦","中原","中原路99弄",TRUE,FALSE,TRUE,"房子现在是满两年不唯一的，产权两人，没抵押贷款，户口好正常迁出，看房随时","特色
                                            【小区户型】1-24号组成的 小面积30.-43一室 52-63两房一厅15-17栋面积有71.8平的双南户型
                                                                【小区设施】小区中心部位有花园（景色美好），中心有健身器材（适合饭后娱乐休闲 锻），小区车位充足，车位占比1:1
                                        
                                            【生活配套】小区出门对面就是大型商超 欧尚（餐饮 娱乐 服饰），小区门口餐厅比较多，大型菜市场。
                    
                                            【轨道交通】小区门口有（公交）538.28..557.61.817等 200到地铁8号线嫩江路站3号口。
                    
                    
                    
                    
                "
"真，房源，价格可谈，靠花园性价比高，采光好，地铁12号线","https://shanghai.anjuke.com/prop/view/A1595378563?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1922&kwtype=filter&now_time=1552837611",71995,114.7,14,"南北","精装修","普通住宅",3,2,1,"高层",17,"不满二年","否","中轩丽苑",NA,280,0.35,1.7,"杨浦","杨浦大桥","平凉路2625弄",TRUE,FALSE,TRUE,"房源详情：房屋建筑面积114.68平米，两梯三户，2006年竣工，南北通透。主卧朝南15平米，次卧朝南12平米，次卧朝北12平米，厅南北通透带双阳台30平米，厨房朝北8平米，卫生间朝北6平米。精装修拎包住，景观楼层。满5年唯一，买进价98万。没有户口。","特色
                                            【小区户型】中轩丽苑，小区主推大户型92平米2房2厅1卫，1梯2户电梯小高层组成，间距宽阳光充足！
                                                            
                                            【生活配套】小区对面100米菜市场，1000米到欧尚超市，800米到国际时尚购物中心。
                    
                                            【轨道交通】25路公交100米，出门右转200米12号线爱国路站
                    
                    
                    
                    
                "
"欧洲凯城园高品质小区,南北通透,地段成熟,,看中价格可谈.","https://shanghai.anjuke.com/prop/view/A1612013567?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1923&kwtype=filter&now_time=1552837611",57627,96.8,16,"南北","豪华装修","普通住宅",3,2,2,"中层",20,"有","商品房","欧洲凯城园",2.2,254,0.35,1.3,"杨浦","东外滩","许昌路328弄",FALSE,FALSE,TRUE,"房源信息：①户型：户型：3室2厅，室内温馨，保证住的舒适；②产权：产权清晰，总价，；③优势：采光好，室内通透性好，非常适合居住；网上看房看到那么多*房，其实真正在卖的房源没有几套，*，因为业主报一套房子，所有中介公司人都知道，所有人每人发一条，但是能看的房子只有那一套。您想想会有那么多好房源吗？本人和业主聊的不错，能把控住业主，价格很好谈。相信我准没错！有意请*：张永康建议：在二手房动态的市场，此时是淘房的好机会，看准请立马出手。因为：买到房子的永远高明于等房子下跌的人，多少年过去了，房价的涨","特色
                                            【小区户型】小区主要推98平米的两房和136平米的三房，楼与楼间距20米，采光无遮挡
                                                            
                                            【生活配套】小区配套成熟，出门70米到龙江路菜市场，距离渔人码头仅有150米
                    
                    
                    
                    
                    
                "
"南北通透全明两居室 地铁终点站 居家通勤都是很不错的选择","https://shanghai.anjuke.com/prop/view/A1599825873?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1924&kwtype=filter&now_time=1552837611",43642,63.7,26,"南","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","中原纪联小区",1.9,NA,0.35,0.5,"杨浦","中原","中原路990弄",TRUE,FALSE,TRUE,"有些图片看起来没那么精美，但这些全部为真实照片。我不会用虚假图片来骗您的来电！一、房源优势1、正规。朝向：南北通.日照充足.2、现在房子自住出租两相宜3、室内精装修出门地铁拎包入住二、房屋介绍1、客厅.宽敞.大方.使用率高2、卧室温馨舒适.搭配心怡3、厨房设施齐全.让美味来的更加轻松三、社区配套1、环境优雅，低密度社区。2、小区好，让您感受像花园一样的家四、周边配套地理位置得天独厚,使出行更加方便,节省时间"," "
"新出，实勘电梯复试，楼上一层全送，送72平露台,送产权车位","https://shanghai.anjuke.com/prop/view/A1612958651?from=filter-saleMetro&spread=filtersearch_p&region_ids=9&position=1925&kwtype=filter&now_time=1552837611",63347,78.9,7,"南北","精装修","普通住宅",4,2,2,"高层",15,"有","商品房","长白新城",1.8,NA,0.35,1.5,"杨浦","控江路","靖宇东路58弄",TRUE,FALSE,TRUE,"房屋特色：南北通透，正宗板式房，房型非常正气！每个房间都非常的高，高档材料装修，走就房间就流露一种养护生活憧憬未来的闲适趣味！空间开敞，分区合理！采光透风极好！","特色
                                                            
                                            【生活配套】小区离大型购物广场环球超市500米
里面，教育，娱乐，购物，休闲入住商家非常多，生活便捷！
                    
                                            【轨道交通】8号线地铁延吉中路站600米
8号线途径新华医院，鲁迅公园，人民广场，交通非常便捷!
                    
                    
                    
                    
                "
"新出独 家房源，地铁18号线在小区门口，产权清晰看房随时！","https://shanghai.anjuke.com/prop/view/A1610559529?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=9&position=1926&kwtype=filter&now_time=1552837611",73905,52.5,21,"南","精装修","普通住宅",2,1,1,"中层",6,"无","公房","凤城六村",NA,105,0.4,0.7,"杨浦","鞍山","凤城六村3-55号",TRUE,FALSE,TRUE,"房型：全南二房装修：精装修看房时间：看房一般都方便，房东诚意出售产权：产权清晰，户口随时迁走，无抵押无贷款无人间贷","特色
                                            【小区户型】小区只有一栋是高层，其他都是多层，小区以46平米一房，70平米两房为主。
                                                            
                                            【生活配套】小区向北900米有苏宁易购、百安居，小区向南900米是新华医院。
                    
                    
                    
                    
                    
                "
